Station_Name,Province,City,Cnty,Station_Id_d,Station_Id_C,Station_levl,Lat,Lon,Alti,Year,Mon,Day,Hour,Min,PRS_Sea,WIN_S_INST,WIN_D_INST,WIN_S_Avg_2mi,WIN_D_Avg_2mi,GST,TEM,RHU,PRE,DPT,timetag
陵川棋源中学,山西省,晋城市,陵川县,668476,B8476,14,35.7689,113.2811,1293,2021,7,20,8,30,999999,4.2,79,2.5,86,999999,17,999999,999999,999999,202107200830
逊母口,河南省,周口市,太康县,796640,O6640,14,34.0236,114.7092,55,2021,7,20,8,30,999999,3.5,39,2.8,41,999999,29.4,86,999999,26.8,202107200830
阳堌,河南省,开封市,杞县,795321,O5321,14,34.6944,114.7978,62,2021,7,20,8,30,999999,4.7,359,4.1,39,999999,26.3,999999,999999,999999,202107200830
白寺,河南省,鹤壁市,浚县,793495,O3495,14,35.68,114.44,83,2021,7,20,8,30,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,202107200830
情侣峰,河南省,洛阳市,汝阳县,792221,O2221,14,33.8314,112.2956,1010,2021,7,20,8,30,999999,2.5,234,3.2,270,999999,20.3,999999,999999,999999,202107200830
罗王,河南省,开封市,祥符区,795376,O5376,14,34.7772,114.6925,64,2021,7,20,8,30,999999,1.6,43,1,39,999999,25.6,999999,999999,999999,202107200830
河阳,河南省,焦作市,孟州市,793973,O3973,14,34.9319,112.8089,123,2021,7,20,8,30,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,202107200830
东洪,河南省,驻马店市,上蔡县,797692,O7692,14,33.3258,114.3161,53,2021,7,20,8,30,999999,0.3,11,0.7,6,999999,29.6,999999,999999,999999,202107200830
五星东,河南省,濮阳市,濮阳县,792043,O2043,14,35.6178,113.0639,48,2021,7,20,8,30,999999,3,19,3.4,11,999999,25,999999,999999,999999,202107200830
东明焦园,山东省,菏泽市,东明县,688017,D8017,16,35.0083,114.9439,70.6,2021,7,20,8,30,999999,1.8,38,1.7,44,999999,25.5,999999,999999,999999,202107200830
皮营,河南省,周口市,西华县,796592,O6592,14,33.7911,114.6267,53,2021,7,20,8,30,999999,2.2,85,1.9,91,999999,29.8,999999,999999,999999,202107200830
曹古营,河南省,安阳市,滑县,793217,O3217,14,35.5328,114.4839,62,2021,7,20,8,30,999999,999999,999999,1,34,999999,24.3,999999,999999,999999,202107200830
上党南窑沟,山西省,长治市,上党区,667799,B7799,14,35.9472,112.9972,1126,2021,7,20,8,30,999999,3.3,40,2.2,25,999999,16.3,99,999999,999999,202107200830
阎庄,河南省,洛阳市,嵩县,792197,O2197,14,34.2356,112.11,350,2021,7,20,8,30,999999,999999,999999,0.7,324,999999,22.1,999999,999999,999999,202107200830
茶店,河南省,安阳市,林州市,792002,O2002,16,35.8453,113.7861,397,2021,7,20,8,30,999999,2.5,266,2.1,265,999999,19.6,92,999999,18.3,202107200830
叶埠口,河南省,周口市,西华县,796572,O6572,14,33.6664,114.4919,50,2021,7,20,8,30,999999,1.2,183,1.6,48,999999,31,88,999999,28.8,202107200830
洛阳瀍河白马寺,河南省,洛阳市,市辖区,792224,O2224,14,34.7178,112.5603,130,2021,7,20,8,30,999999,5.8,68,5.2,56,999999,22.5,100,999999,22.5,202107200830
刘寨,河南省,郑州市,新密市,794990,O4990,14,34.4975,113.5378,183,2021,7,20,8,30,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,202107200830
小店,河南省,洛阳市,汝阳县,794804,O4804,14,34.1775,112.5514,290,2021,7,20,8,30,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,202107200830
刘集,河南省,郑州市,中牟县,795057,O5057,14,34.8128,113.9058,91.5,2021,7,20,8,30,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,202107200830
索河,河南省,郑州市,荥阳市,794960,O4960,14,34.775,113.3539,156,2021,7,20,8,30,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,202107200830
陵川崇文,山西省,晋城市,陵川县,668469,B8469,14,35.7856,113.3019,1304,2021,7,20,8,30,999999,7,68,5.9,52,999999,16.1,999999,999999,999999,202107200830
桥头,河南省,南阳市,社旗县,792508,O2508,14,33.0789,112.7856,130,2021,7,20,8,30,999999,999999,999999,1.4,38,999999,27.5,999999,999999,999999,202107200830
横水村,河南省,洛阳市,孟津区,792677,O2677,14,34.8639,112.2733,422,2021,7,20,8,30,999999,4.1,23,3.4,41,999999,21.1,91,999999,19.6,202107200830
伊川马会,河南省,洛阳市,伊川县,794788,O4788,14,34.3792,112.3136,315,2021,7,20,8,30,999999,7.5,39,5.9,37,999999,22.2,999999,999999,999999,202107200830
伊川半坡,河南省,洛阳市,伊川县,794763,O4763,14,34.3706,112.7056,393,2021,7,20,8,30,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,202107200830
陆浑,河南省,洛阳市,嵩县,792681,O2681,14,34.1906,112.1292,357,2021,7,20,8,30,999999,2.2,357,1.7,2,999999,23,98,999999,22.7,202107200830
葛岗,河南省,开封市,杞县,795306,O5306,14,34.5797,114.7022,63,2021,7,20,8,30,999999,1.9,39,0.6,46,999999,26.7,999999,999999,999999,202107200830
洛阳伊滨庞村,河南省,洛阳市,市辖区,794709,O4709,14,34.6275,112.6353,148,2021,7,20,8,30,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,202107200830
周楼,河南省,周口市,淮阳区,796687,O6687,999999,35.8406,114.8344,999999,2021,7,20,8,30,999999,3,75,3.5,65,999999,29.9,999999,999999,999999,202107200830
北郊,河南省,开封市,龙亭区,792890,O2890,14,34.8331,114.3175,71,2021,7,20,8,30,999999,1.8,193,1.1,198,999999,24.7,94,999999,23.7,202107200830
阳城次滩,山西省,晋城市,阳城县,668506,B8506,16,35.3686,112.0589,935,2021,7,20,8,30,999999,1.5,104,0.8,93,999999,19.4,95,999999,18.6,202107200830
阴阳赵,河南省,漯河市,源汇区,792967,O2967,999999,33.5772,113.9167,52,2021,7,20,8,30,999999,2.6,112,2.6,107,999999,999999,999999,999999,999999,202107200830
体育场,河南省,周口市,川汇区,796966,O6966,14,33.6211,114.6933,43,2021,7,20,8,30,999999,2.4,96,2.8,87,999999,30.5,45,999999,17.2,202107200830
泽州川底,山西省,晋城市,泽州县,668517,B8517,14,35.5289,112.6758,757,2021,7,20,8,30,999999,3.3,129,2.6,125,999999,20,999999,999999,999999,202107200830
阳城相底,山西省,晋城市,阳城县,668508,B8508,14,35.3842,112.5008,905,2021,7,20,8,30,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,202107200830
泽州下村,山西省,晋城市,泽州县,668528,B8528,14,35.6414,112.7342,864,2021,7,20,8,30,999999,0,0,0,0,999999,19.3,999999,999999,999999,202107200830
白沙,河南省,许昌市,禹州市,792336,O2336,14,34.3406,113.2653,236,2021,7,20,8,30,999999,5.2,120,6,87,999999,25.1,999999,999999,999999,202107200830
辛店街,河南省,平顶山市,叶县,792751,O2751,16,33.4142,113.3783,98,2021,7,20,8,30,999999,0.7,94,0.6,91,999999,26.6,88,999999,24.4,202107200830
,,,,798005,O8005,14,33.0133,114.0139,83,2021,7,20,8,30,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,202107200830
南郊,河南省,开封市,禹王台区,792293,O2293,14,34.7731,114.3589,72.5,2021,7,20,8,30,999999,4.4,84,3.6,63,999999,24.7,999999,999999,999999,202107200830
阳城秋川,山西省,晋城市,阳城县,668504,B8504,14,35.3094,112.2689,1038,2021,7,20,8,30,999999,3.5,11,3.7,354,999999,18.3,999999,999999,999999,202107200830
新乡平原原武镇,河南省,新乡市,市辖区,793804,O3804,14,34.9981,113.81,89,2021,7,20,8,30,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,202107200830
河洛,河南省,郑州市,巩义市,794874,O4874,14,34.8056,113.0128,119.4,2021,7,20,8,30,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,202107200830
辛家庄,河南省,平顶山市,鲁山县,796156,O6156,14,33.6567,113.0603,123,2021,7,20,8,30,999999,9.7,159,8.4,154,999999,27.7,999999,999999,999999,202107200830
获嘉太山,河南省,新乡市,获嘉县,793681,O3681,14,35.1892,113.7039,86,2021,7,20,8,30,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,202107200830
辉县秋沟,河南省,新乡市,辉县市,793613,O3613,14,35.8125,113.6456,823,2021,7,20,8,30,999999,0.9,145,1.2,147,999999,17.9,99,999999,17.7,202107200830
长垣杨楼,河南省,新乡市,长垣市,793929,O3929,14,35.2092,114.9033,66,2021,7,20,8,30,999999,4.4,357,3.9,356,999999,24.7,999999,999999,999999,202107200830
紫陵,河南省,焦作市,沁阳市,794011,O4011,14,35.1694,112.7928,129,2021,7,20,8,30,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,202107200830
项城,河南省,周口市,项城市,57196,57196,13,33.4111,114.8714,43.6,2021,7,20,8,30,1005,999998,999998,3,87,30.1,30,82,0,26.6,202107200830
宗店,河南省,开封市,杞县,792286,O2286,16,34.325,114.8339,59,2021,7,20,8,30,999999,3.2,60,3.4,59,999999,27.6,93,999999,26.4,202107200830
水利局,河南省,焦作市,沁阳市,794013,O4013,14,35.0856,112.9419,119.6,2021,7,20,8,30,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,202107200830
寨豁,河南省,焦作市,博爱县,794052,O4052,14,35.2878,113.0508,492.5,2021,7,20,8,30,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,202107200830
观音堂,河南省,平顶山市,宝丰县,796205,O6205,14,33.9925,112.8178,278,2021,7,20,8,30,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,202107200830
新乡朗公庙镇,河南省,新乡市,市辖区,793720,O3720,14,35.2017,113.9069,93,2021,7,20,8,30,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,202107200830
西向,河南省,焦作市,沁阳市,794025,O4025,14,35.1653,112.8719,130,2021,7,20,8,30,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,202107200830
中内都,河南省,焦作市,博爱县,794064,O4064,14,35.0711,113.0672,120,2021,7,20,8,30,999999,7.8,57,6.4,73,999999,22.2,999999,999999,999999,202107200830
浅井,河南省,许昌市,禹州市,795933,O5933,14,34.2697,113.4594,242,2021,7,20,8,30,999999,4.4,248,5,259,999999,25.3,999999,999999,999999,202107200830
超化,河南省,郑州市,新密市,794989,O4989,14,34.4506,113.4017,200,2021,7,20,8,30,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,202107200830
杨楼,河南省,平顶山市,汝州市,796153,O6153,14,34.1503,112.6983,254.6,2021,7,20,8,30,999999,2.7,234,2.7,252,999999,25.4,999999,999999,999999,202107200830
新乡站,河南省,新乡市,市辖区,53986,53986,12,35.2247,114.01,74.6,2021,7,20,8,30,1008,999998,999998,5.8,38,22.8,23,100,0.1,23,202107200830
西华,河南省,周口市,西华县,57193,57193,12,33.7836,114.5192,52.6,2021,7,20,8,30,1004.9,999998,999998,2.7,67,32.7,30.5,83,0,27.3,202107200830
坡底,河南省,洛阳市,宜阳县,794576,O4576,14,34.4364,112.0406,409.3,2021,7,20,8,30,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,202107200830
辉县白云寺,河南省,新乡市,辉县市,793592,O3592,14,35.4864,113.5289,205,2021,7,20,8,30,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,202107200830
辉县石圪节,河南省,新乡市,辉县市,793577,O3577,14,35.5128,113.8594,208,2021,7,20,8,30,999999,4.6,12,4.7,25,999999,22.2,999999,999999,999999,202107200830
陵头,河南省,平顶山市,汝州市,796118,O6118,14,34.2633,112.7733,322,2021,7,20,8,30,999999,1.9,200,1.6,207,999999,24.6,100,999999,24.6,202107200830
仓头,河南省,平顶山市,鲁山县,796163,O6163,14,33.9031,112.7847,296,2021,7,20,8,30,999999,6.2,69,5.9,66,999999,25.8,999999,999999,999999,202107200830
延津马庄,河南省,新乡市,延津县,793774,O3774,14,35.3281,114.3086,66,2021,7,20,8,30,999999,2.6,63,2.1,40,999999,23.4,999999,999999,999999,202107200830
长垣,河南省,新乡市,长垣市,53998,53998,13,35.1933,114.6547,61.6,2021,7,20,8,30,1007.9,999998,999998,0.4,87,23.5,23.8,100,0.1,23.8,202107200830
原阳蒋庄乡,河南省,新乡市,原阳县,793814,O3814,14,34.9381,113.8228,95,2021,7,20,8,30,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,202107200830
李马湖,河南省,鹤壁市,浚县,793517,O3517,14,35.55,114.3253,64,2021,7,20,8,30,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,202107200830
新乡平原桥北乡,河南省,新乡市,市辖区,793810,O3810,14,34.9683,113.6639,108,2021,7,20,8,30,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,202107200830
新乡牧野乡,河南省,新乡市,市辖区,793949,O3949,14,35.3389,113.9028,78,2021,7,20,8,30,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,202107200830
香炉朱,河南省,郑州市,市辖区,792997,O2997,14,34.3528,113.8583,90,2021,7,20,8,30,999999,3.6,102,4.2,106,999999,26.3,100,999999,26.3,202107200830
山王庄,河南省,焦作市,沁阳市,794016,O4016,14,35.1942,112.975,149.5,2021,7,20,8,30,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,202107200830
辉县大沙窝,河南省,新乡市,辉县市,793612,O3612,14,35.5114,113.6833,99,2021,7,20,8,30,999999,5.5,52,7.2,52,999999,20.6,100,999999,20.6,202107200830
薛店,河南省,平顶山市,郏县,796252,O6252,14,34.0131,113.0831,122.5,2021,7,20,8,30,999999,4.9,323,3.4,325,999999,27.4,999999,999999,999999,202107200830
卫辉孙杏村镇,河南省,新乡市,卫辉市,793633,O3633,14,35.3481,113.9839,70,2021,7,20,8,30,999999,7.2,60,6.2,61,999999,22.5,999999,999999,999999,202107200830
红泥湾,河南省,南阳市,宛城区,792978,O2978,14,33.0656,112.7183,134,2021,7,20,8,30,999999,0.5,71,0.5,237,999999,27.2,100,999999,27.2,202107200830
新乡王村,河南省,新乡市,市辖区,793947,O3947,14,35.315,113.8369,78,2021,7,20,8,30,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,202107200830
陵川凤凰欢乐谷,山西省,晋城市,陵川县,668461,B8461,14,35.5731,113.3328,1020,2021,7,20,8,30,999999,1.4,276,1.6,133,999999,18.5,999999,999999,999999,202107200830
父城,河南省,平顶山市,宝丰县,796228,O6228,14,33.8892,113.0725,133,2021,7,20,8,30,999999,0,65,0,92,999999,27.5,999999,999999,999999,202107200830
聂庄,河南省,郑州市,新郑市,792996,O2996,14,34.5006,113.7144,172,2021,7,20,8,30,999999,2,130,4.2,135,999999,25.5,100,999999,25.5,202107200830
长垣车寨,河南省,新乡市,长垣市,793936,O3936,14,35.3311,114.8356,61,2021,7,20,8,30,999999,4,26,3.9,18,999999,23.7,999999,999999,999999,202107200830
伏羲山,河南省,郑州市,新密市,792995,O2995,14,34.6056,113.1994,848.9,2021,7,20,8,30,999999,0.9,266,2,240,999999,19.4,99,999999,19.2,202107200830
下丁,河南省,平顶山市,宝丰县,796221,O6221,14,33.8131,113.255,198,2021,7,20,8,30,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,202107200830
长垣常村,河南省,新乡市,长垣市,793912,O3912,14,35.1642,114.5556,72,2021,7,20,8,30,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,202107200830
洞子沟,河南省,洛阳市,宜阳县,794581,O4581,14,34.3594,112.1042,498,2021,7,20,8,30,999999,1.4,18,2,20,999999,21.7,999999,999999,999999,202107200830
延津东屯,河南省,新乡市,延津县,793773,O3773,14,35.3297,114.08,71,2021,7,20,8,30,999999,5.2,49,5.7,46,999999,22.8,98,999999,22.5,202107200830
封丘曹寨,河南省,新乡市,封丘县,793889,O3889,14,35.0108,114.6325,69.8,2021,7,20,8,30,999999,3.3,0,2.9,1,999999,23.9,98,999999,23.6,202107200830
原阳包厂村,河南省,新乡市,原阳县,793818,O3818,14,34.9744,113.9519,85,2021,7,20,8,30,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,202107200830
尖山,河南省,郑州市,新密市,794999,O4999,14,34.5117,113.2419,796,2021,7,20,8,30,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,202107200830
召陵姬石,河南省,漯河市,召陵区,796465,O6465,14,33.6169,114.1103,58,2021,7,20,8,30,999999,2.3,100,2.6,100,999999,29.4,999999,999999,999999,202107200830
下河,河南省,鹤壁市,浚县,793514,O3514,14,35.7792,114.6436,58,2021,7,20,8,30,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,202107200830
芦庙,河南省,驻马店市,西平县,792838,O2838,16,33.3194,113.7233,79.3,2021,7,20,8,30,999999,2.8,104,2.6,105,999999,28.6,92,999999,27.2,202107200830
岳村,河南省,郑州市,新密市,794986,O4986,14,34.55,113.4631,227,2021,7,20,8,30,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,202107200830
南寨河,河南省,平顶山市,叶县,792749,O2749,14,33.3975,113.2508,133,2021,7,20,8,30,999999,0,119,0.2,170,999999,24.9,100,999999,24.9,202107200830
人和,河南省,商丘市,民权县,792297,O2297,14,34.7217,114.9753,53,2021,7,20,8,30,999999,3.7,54,3.5,56,999999,26.5,999999,999999,999999,202107200830
泽州陈沟,山西省,晋城市,泽州县,668531,B8531,14,35.5706,112.8186,910,2021,7,20,8,30,999999,5.3,23,4.6,28,999999,18.6,999999,999999,999999,202107200830
周村,河南省,洛阳市,宜阳县,794584,O4584,14,34.525,112.2586,294,2021,7,20,8,30,999999,7.6,71,8.2,81,999999,21,999999,999999,999999,202107200830
阳城驾岭,山西省,晋城市,阳城县,668486,B8486,14,35.4225,112.2686,998,2021,7,20,8,30,999999,2.8,93,1.7,107,999999,18.3,999999,999999,999999,202107200830
新乡平原祝楼乡,河南省,新乡市,市辖区,793789,O3789,14,35.0375,113.6789,92,2021,7,20,8,30,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,202107200830
许昌建安茶庵李,河南省,许昌市,市辖区,792347,O2347,14,34.0503,113.9606,54,2021,7,20,8,30,999999,1.8,87,2.8,92,999999,29.1,999999,999999,999999,202107200830
阳城町店,山西省,晋城市,阳城县,668485,B8485,14,35.5522,112.4269,596,2021,7,20,8,30,999999,1.1,8,0.7,18,999999,21.5,999999,999999,999999,202107200830
南家村,河南省,洛阳市,偃师区,792689,O2689,14,34.5883,112.7731,187,2021,7,20,8,30,999999,6.9,65,5.1,63,999999,23,99,999999,22.8,202107200830
郑州南曹,河南省,郑州市,管城回族区,795144,O5144,14,34.67,113.7478,112,2021,7,20,8,30,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,202107200830
凤鸣园,河南省,平顶山市,新华区,792391,O2391,14,33.8033,113.2044,161,2021,7,20,8,30,999999,2,80,2.1,107,999999,28.5,999999,999999,999999,202107200830
洛阳洛龙龙门,河南省,洛阳市,市辖区,792673,O2673,14,34.5681,112.5056,224,2021,7,20,8,30,999999,3,54,3.9,50,999999,21.7,99,999999,21.5,202107200830
小庄,河南省,焦作市,马村区,792657,O2657,14,35.2317,113.3456,87,2021,7,20,8,30,999999,0,51,0,54,999999,22.4,91,999999,20.9,202107200830
舞阳吴城,河南省,漯河市,舞阳县,792401,O2401,14,33.4481,113.7264,83,2021,7,20,8,30,999999,1.1,115,1.3,96,999999,28.3,999999,999999,999999,202107200830
龙寺,河南省,焦作市,解放区,792655,O2655,14,35.2717,113.2281,301,2021,7,20,8,30,999999,7.2,20,8.3,50,999999,21.5,96,999999,20.8,202107200830
护岭,河南省,周口市,扶沟县,792417,O2417,14,33.9528,114.37,55,2021,7,20,8,30,999999,3.3,74,3.1,85,999999,28.8,999999,999999,999999,202107200830
光明,河南省,洛阳市,偃师区,794725,O4725,14,34.7703,112.8831,285,2021,7,20,8,30,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,202107200830
沁水青龙,山西省,晋城市,沁水县,668438,B8438,14,35.7328,112.1244,1006,2021,7,20,8,30,999999,0.7,124,1,113,999999,19.5,999999,999999,999999,202107200830
西坪,河南省,省直辖县级行政区划,济源市,794259,O4259,14,35.1939,112.33,726,2021,7,20,8,30,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,202107200830
伊川中溪,河南省,洛阳市,伊川县,794781,O4781,14,34.3378,112.3231,233,2021,7,20,8,30,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,202107200830
,,,,797577,O7577,14,33.4425,113.8667,64.2,2021,7,20,8,30,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,202107200830
岳家沟,河南省,郑州市,巩义市,792230,O2230,14,34.7108,113.0925,368.8,2021,7,20,8,30,999999,2.3,178,2.3,141,999999,21.3,999999,999999,999999,202107200830
晋城洞头,山西省,晋城市,晋城城区,668545,B8545,14,35.5328,112.8814,662,2021,7,20,8,30,999999,4.1,17,3.3,358,999999,20.1,94,999999,19.1,202107200830
召陵邓襄,河南省,漯河市,召陵区,792408,O2408,14,33.5108,114.1564,50,2021,7,20,8,30,999999,0,102,0,117,999999,30,999999,999999,999999,202107200830
通许,河南省,开封市,通许县,57191,57191,13,34.5142,114.4697,64.2,2021,7,20,8,30,1005.9,999998,999998,3.8,64,27.8,26.7,100,0,26.7,202107200830
