Station_Id_C,Station_Id_d,Lat,Lon,Year,Mon,Day,Hour,WIN_S_Avg_2mi,WIN_D_Avg_2mi,PRE_1h,Q_PRE_1h,WIN_S_Inst_Max,WIN_D_INST_Max,WIN_S_INST_Max_OTime,PRS_Sea,TEM,RHU,DPT
S8432,838432,33.6,103.7667,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,999999,999999,999999
V3079,863079,34.4369,109.7356,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,25.4,999999,999999
V5748,865748,33.0317,109.6,2021,7,20,9,2,90,0,0,6.2,116,846,999999,32.7,53,999999
V8167,868167,33.8172,108.0058,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,27.9,999999,999999
52984,52984,35.5833,103.1833,2021,7,20,9,3.4,67,0,0,6.6,67,835,994.5,31.2,27,10
W7505,877505,35.2861,106.4825,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,23.3,999999,999999
52418,52418,40.1431,94.6844,2021,7,20,9,4,262,0,0,9.3,256,808,1002.7,22.9,49,11.6
W6188,876188,33.01,104.62,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,33.6,999999,999999
W2044,872044,39.05,99.4667,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,24,999999,999999
52876,52876,36.325,102.8389,2021,7,20,9,2.4,80,0,0,6.1,90,843,992.8,32.4,23,8.6
C3544,673544,40.6619,107.0833,2021,7,20,9,3.5,114,0,0,8.5,122,810,999999,31.5,999999,999999
C3170,673170,39.0953,108.4097,2021,7,20,9,7.6,133,0,0,12.5,137,844,1002.4,27.9,44,14.5
B5221,665221,39.1883,114.1892,2021,7,20,9,2.4,118,0,0,5.5,169,801,1011.6,22.9,75,18.2
C2209,672209,43.0136,114.5428,2021,7,20,9,5.3,145,0,0,9.3,154,900,999999,32.1,999999,999999
C2520,672520,41.7475,113.465,2021,7,20,9,6.4,176,0,0,8.1,151,847,1007.2,26.7,50,15.4
C3104,673104,40.7903,107.7592,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,33.3,999999,999999
B7122,667122,36.5167,110.5519,2021,7,20,9,3.2,134,0,0,8.3,125,840,1008.7,26,57,16.8
C3529,673529,40.7558,107.4217,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,32.7,999999,999999
C2751,672751,42.6525,110.98,2021,7,20,9,4,166,0,0,7.9,138,832,1000.4,35.9,27,14
C3018,673018,39.7669,111.1003,2021,7,20,9,999999,999999,0.1,0,999999,999999,999999,999999,25.1,999999,999999
C3134,673134,38.2331,108.0561,2021,7,20,9,7.7,110,0,0,10.4,132,810,1002.5,27.9,43,14.2
C3129,673129,39.1178,107.2781,2021,7,20,9,9.7,116,0,0,13.5,125,849,1016.2,30.3,37,14
C2500,672500,40.5022,112.8528,2021,7,20,9,6.4,165,0,0,8.7,167,809,1007.3,26.8,55,17
C3056,673056,39.1231,109.6906,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,28.1,999999,999999
C2511,672511,41.2214,113.77,2021,7,20,9,7.4,310,0,0,9.8,309,900,1008.7,25.4,58,16.5
C2212,672212,43.7281,114.1383,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,34.2,999999,999999
C2400,672400,43.5172,113.6319,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,32.1,999999,999999
C4004,674004,40.7236,109.8303,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,31.3,999999,999999
C2469,672469,43.8014,113.3539,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,34.4,999999,999999
C2543,672543,40.9247,112.185,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,30.4,999999,999999
C2576,672576,40.935,113.2092,2021,7,20,9,2.3,129,0,0,4.3,117,856,999999,27,999999,999999
C2671,672671,40.7533,113.1481,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,999999,999999,999999
C2767,672767,40.5353,113.4711,2021,7,20,9,3.5,134,0,0,7.4,113,805,1009.2,23.9,62,16.2
C3015,673015,40.0508,110.7828,2021,7,20,9,5.6,228,0,0,11.6,226,801,1004.2,29.6,41,15
51369,51369,43.9667,87.65,2021,7,20,9,1.4,334,0,0,5.9,13,839,998.9,35.7,12,1.9
53615,53615,38.8081,106.6958,2021,7,20,9,5.2,199,0,0,9.8,193,830,998.6,32.5,33,14.2
W4135,874135,34.65,103.9667,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,27.9,999999,999999
C3520,673520,41.0292,107.3156,2021,7,20,9,3.2,178,0,0,7.6,180,851,999.8,33.1,33,14.7
S8410,838410,33.5775,103.895,2021,7,20,9,2.5,91,0,0,11.1,8,818,999999,29.9,32,999999
C3507,673507,40.4553,106.4489,2021,7,20,9,0.4,256,0,0,0.7,241,804,998.9,32.6,27,11.2
C2580,672580,41.1231,113.1036,2021,7,20,9,3.9,146,0,0,6.7,174,848,1007.5,26.6,54,16.5
B7765,667765,36.1919,112.8803,2021,7,20,9,1.4,40,0.3,0,3.7,111,805,999999,17.7,999999,999999
53789,53789,37.8833,114.6333,2021,7,20,9,1.5,349,0,0,2.1,345,900,1009.6,28.7,73,23.4
B5092,665092,40.1003,113.3097,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,29.8,999999,999999
B8539,668539,35.2828,112.7356,2021,7,20,9,3.6,58,10.4,0,9.7,45,813,999999,18.4,999999,999999
O7002,797002,33.4442,111.4453,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,999999,999999,999999
O7314,797314,33.3019,113.2817,2021,7,20,9,1.8,329,0.1,0,3.1,323,854,1003.5,26.8,96,26.1
57063,57063,34.7511,111.7628,2021,7,20,9,3.6,110,9.3,0,6.2,78,840,1007,21.1,97,20.6
O2537,792537,33.28,114.4242,2021,7,20,9,3.6,240,20.9,0,7.9,213,855,999999,27.2,999999,999999
O2207,792207,34.8122,112.6811,2021,7,20,9,0.4,61,4.3,0,5.8,66,829,1007.5,22.4,100,22.4
O7077,797077,33.04,111.627,2021,7,20,9,3.4,143,0,0,5.5,116,900,1002.2,29.9,76,25.2
O4876,794876,34.7289,112.9958,2021,7,20,9,999999,999999,1.4,0,999999,999999,999999,999999,999999,999999,999999
O4769,794769,34.45,112.2964,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,999999,999999,999999
O2208,792208,34.8153,112.4406,2021,7,20,9,4.6,41,3.9,0,9.7,35,829,999999,21.2,999999,999999
O3217,793217,35.5328,114.4839,2021,7,20,9,2.5,25,1.9,0,4.3,4,857,999999,24.2,999999,999999
53446,53446,40.5294,109.8808,2021,7,20,9,4.7,106,0,0,8,87,827,1003.3,30.4,48,18.2
B7248,667248,36.2208,110.5069,2021,7,20,9,1.3,77,0,0,6.1,119,801,1006,26.7,54,16.6
O2147,792147,35.0878,113.3658,2021,7,20,9,7,54,18.6,0,13.5,30,900,999999,20.5,999999,999999
O3804,793804,34.9981,113.81,2021,7,20,9,999999,999999,6.5,0,999999,999999,999999,999999,999999,999999,999999
O3735,793735,35.3739,114.3569,2021,7,20,9,999999,999999,3.3,0,999999,999999,999999,999999,999999,999999,999999
O2536,792536,33.1789,114.2978,2021,7,20,9,3,103,1.6,0,12.2,110,820,999999,26.1,999999,999999
O5057,795057,34.8128,113.9058,2021,7,20,9,999999,999999,3,0,999999,999999,999999,999999,999999,999999,999999
53582,53582,39.7103,113.6644,2021,7,20,9,6.1,135,0,0,12.3,125,804,1009,25.6,53,15.3
O7039,797039,33.1456,111.2706,2021,7,20,9,999999,999999,12.6,0,999999,999999,999999,999999,999999,999999,999999
53691,53691,38.15,114.5667,2021,7,20,9,0.9,69,9.5,0,13.2,110,812,1010.2,24.7,90,22.9
O2165,792165,34.3058,111.0667,2021,7,20,9,4.5,105,0,0,7.6,91,837,999999,19.7,999999,999999
O3609,793609,35.5808,113.7458,2021,7,20,9,5.3,16,7.5,0,12.2,5,817,999999,21.3,94,20.3
O6587,796587,33.8414,114.5497,2021,7,20,9,2.4,87,0,0,6.8,96,805,999999,29.7,999999,999999
O5970,795970,34.2419,113.8039,2021,7,20,9,1.5,96,0,0,6.7,125,813,999999,27.3,999999,999999
O3775,793775,35.24,114.3578,2021,7,20,9,2.7,49,4.3,0,8.2,53,819,999999,23.5,999999,999999
53989,53989,35.0828,113.9822,2021,7,20,9,6.3,9,5.4,0,11.4,360,900,1006.7,22.9,100,22.9
O7012,797012,33.3708,111.3725,2021,7,20,9,3.5,246,0,0,6,217,842,999999,28.2,999999,999999
O5161,795161,34.8067,113.5403,2021,7,20,9,1.9,49,79.5,0,4.3,108,848,999999,22.8,999999,999999
B5609,665609,38.8997,111.0108,2021,7,20,9,4.6,168,0,0,7.9,161,855,999999,31.6,999999,999999
57126,57126,33.2167,107.55,2021,7,20,9,2.5,95,0,0,5,107,818,1000.1,34.5,49,22.2
O7564,797564,33.3403,113.9442,2021,7,20,9,999999,999999,1.6,0,999999,999999,999999,999999,999999,999999,999999
B6428,666428,38.1631,111.8244,2021,7,20,9,0.8,243,0,0,3.3,105,808,1012.2,23.4,64,16.2
O2461,792461,33.6439,114.6781,2021,7,20,9,2.7,97,0,0,5.9,76,828,999999,30.5,999999,999999
C2616,672616,40.4664,112.4564,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,999999,999999,999999
O2464,792464,33.4058,111.3203,2021,7,20,9,1.8,15,0.1,0,5.5,357,811,999999,27.2,999999,999999
O2425,792425,34.1183,114.6075,2021,7,20,9,3.4,81,0,0,6.8,63,858,1004.7,28.9,90,27.1
C4113,674113,40.355,111.0364,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,999999,999999,999999
O2851,792851,35.0567,112.5956,2021,7,20,9,1.1,307,9.6,0,2.2,275,855,1006.3,22.4,96,21.7
O4820,794820,34.3239,112.5045,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,999999,999999,999999
O3042,793042,36.1536,113.9092,2021,7,20,9,1.3,264,1.5,0,2.3,245,803,999999,22.4,999999,999999
O2005,792005,36.1497,114.1447,2021,7,20,9,2,321,2.8,0,2.8,306,840,999999,24.8,999999,999999
O4414,794414,34.7803,111.7375,2021,7,20,9,999999,999999,6,0,999999,999999,999999,999999,999999,999999,999999
O4533,794533,33.9214,111.8725,2021,7,20,9,0,999017,3.5,0,2.3,302,803,1000.3,22.6,97,22.1
O3028,793028,36.0947,113.7642,2021,7,20,9,4.4,298,2,0,9.4,296,824,999999,20.2,999999,999999
O3891,793891,34.9414,114.5003,2021,7,20,9,3.2,22,2,0,5.9,13,810,999999,23.6,99,23.4
O5321,795321,34.6944,114.7978,2021,7,20,9,4.2,31,0.1,0,7.5,54,819,999999,26.3,999999,999999
C5114,675114,39.1936,106.8747,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,999999,999999,999999
B6699,666699,37.4064,112.4336,2021,7,20,9,3.6,12,0,0,9.7,28,845,1008,26.6,62,18.7
O7596,797596,33.5064,114.032,2021,7,20,9,0,999017,0,0,2,80,801,999999,28.7,88,26.5
O6371,796371,33.6681,113.2578,2021,7,20,9,3.1,230,0.5,0,6,203,838,999999,25.5,92,24.1
O4274,794274,34.5167,110.667,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,999999,999999,999999
B5444,665444,39.4578,111.6575,2021,7,20,9,1.6,188,0,0,5.6,221,818,1003.9,29.8,36,13.2
O6436,796436,33.6589,113.6308,2021,7,20,9,1.9,271,8,0,4.7,35,829,999999,26.7,999999,999999
O5376,795376,34.7772,114.6925,2021,7,20,9,0.9,37,0.1,0,2.4,50,803,999999,25.7,999999,999999
53995,53995,35.5233,114.4519,2021,7,20,9,2.3,23,2.7,0,4.2,24,900,1008.7,24.6,100,24.6
52885,52885,36.7467,103.2556,2021,7,20,9,4.5,181,0,0,6,149,823,995,29.4,27,8.5
B5513,665513,39.1039,111.8592,2021,7,20,9,2.4,174,0,0,7.9,147,812,1001,27.9,42,13.8
O4824,794824,34.2636,112.4772,2021,7,20,9,3.4,274,0,0,5.2,274,813,999999,23.5,999999,999999
O2753,792753,34.5833,110.6689,2021,7,20,9,2.3,148,0,0,3.7,119,849,1005.3,24.7,84,21.8
O7692,797692,33.3258,114.3161,2021,7,20,9,1.8,320,12.6,0,10.8,37,847,999999,26.8,999999,999999
C4596,674596,40.9511,111.7006,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,999999,999999,999999
O3837,793837,35.1394,114.417,2021,7,20,9,999999,999999,3.3,0,999999,999999,999999,999999,999999,999999,999999
O4969,794969,34.7856,113.2031,2021,7,20,9,2.4,10,33.1,0,11.2,49,803,999999,21.8,999999,999999
O3877,793877,34.9453,114.4839,2021,7,20,9,999999,999999,2.2,0,999999,999999,999999,999999,999999,999999,999999
52446,52446,40.3056,99.5189,2021,7,20,9,3.4,287,0,0,5,289,848,991.3,36.2,21,10.4
O3959,793959,34.9522,113.6222,2021,7,20,9,7.5,39,12.3,0,16,25,807,999999,22.8,98,22.5
C4581,674581,40.9278,111.5339,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,999999,999999,999999
O3986,793986,34.9894,112.8089,2021,7,20,9,6.7,69,1.5,0,11.6,69,810,999999,22.2,100,22.2
O6330,796330,33.33,113.5078,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,999999,999999,999999
O3916,793916,35.1967,114.6342,2021,7,20,9,999999,999999,3.1,0,999999,999999,999999,999999,999999,999999,999999
51137,51137,46.2,83.0667,2021,7,20,9,2.1,318,0,0,7,23,804,998.6,34.7,15,4.3
O6321,796321,33.6003,113.2739,2021,7,20,9,1.1,288,3.9,0,6.9,125,807,999999,25.4,95,24.5
C4619,674619,40.4017,111.6522,2021,7,20,9,999999,999999,0.2,0,999999,999999,999999,999999,999999,999999,999999
53522,53522,40.05,107.8333,2021,7,20,9,6.5,143,0,0,13,101,824,1000.4,31.1,36,14.3
O6337,796337,33.2236,113.5783,2021,7,20,9,1.7,80,0.1,0,2.5,78,900,999999,27.6,999999,999999
O2730,792730,33.1583,111.1464,2021,7,20,9,1.4,241,0.1,0,7.2,150,854,1011.5,27.4,78,23.2
O3859,793859,34.9869,114.3153,2021,7,20,9,5.6,36,4.1,0,8.7,36,811,999999,23.1,97,22.6
C3573,673573,40.9833,107.7833,2021,7,20,9,4.4,147,0,0,10,151,816,1000.7,32.5,41,17.6
O4672,794672,34.9297,112.2164,2021,7,20,9,2.7,63,7.7,0,5.1,0,858,999999,20.9,100,20.9
O3849,793849,35.0731,114.5917,2021,7,20,9,999999,999999,3.9,0,999999,999999,999999,999999,999999,999999,999999
O3841,793841,35.1267,114.5769,2021,7,20,9,999999,999999,4.1,0,999999,999999,999999,999999,999999,999999,999999
O2338,792338,34.1139,113.5444,2021,7,20,9,1.2,102,0,0,5,99,805,999999,26.6,999999,999999
53917,53917,35.2231,106.0583,2021,7,20,9,2.1,86,0,0,7.3,40,813,1001.8,25.3,51,14.4
O4991,794991,34.5164,113.5883,2021,7,20,9,999999,999999,5.9,0,999999,999999,999999,999999,999999,999999,999999
C2553,672553,41.6678,112.9081,2021,7,20,9,5.3,141,0,0,8.5,132,817,1005.6,29.7,37,13.5
C4047,674047,40.6283,109.4783,2021,7,20,9,2.8,87,0,0,4.8,90,806,1003,31.6,42,17.1
C3163,673163,39.7811,110.6053,2021,7,20,9,5.7,188,0,0,14.7,140,838,1004.6,28.3,43,14.5
O4964,794964,34.7042,113.4533,2021,7,20,9,999999,999999,6.7,0,999999,999999,999999,999999,999999,999999,999999
O3918,793918,35.1781,114.275,2021,7,20,9,999999,999999,2.5,0,999999,999999,999999,999999,999999,999999,999999
O3825,793825,35.0533,113.9947,2021,7,20,9,5.3,48,5,0,9.5,59,807,999999,23.1,100,23.1
57030,57030,34.7,108.15,2021,7,20,9,2.8,139,0,0,9.8,153,839,1005.3,24.4,76,19.9
C4587,674587,40.8956,111.7986,2021,7,20,9,1.4,162,0,0,5.3,182,824,1004.9,31.5,43,17.4
53964,53964,35.6208,111.2081,2021,7,20,9,6.1,71,0,0,10.8,20,834,1004.9,30.4,49,18.5
53680,53680,38.3,114.3833,2021,7,20,9,4.4,227,0,0,8.6,229,859,1010.8,26.4,82,23.1
C4527,674527,39.8183,111.4131,2021,7,20,9,0.6,72,0,0,3.6,250,818,1006.4,25.6,72,20.2
C4626,674626,40.0847,111.6347,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,999999,999999,999999
53748,53748,37.1833,109.7,2021,7,20,9,3.4,88,0,0,5.9,76,900,1006,26.3,58,17.4
C4546,674546,40.5553,111.7317,2021,7,20,9,1.4,96,0,0,5.4,101,848,1004.6,30.5,47,17.9
53863,53863,37.0628,111.945,2021,7,20,9,4.9,103,0,0,8.6,99,832,1007.4,26.7,58,17.8
C4106,674106,40.5953,110.6089,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,999999,999999,999999
57184,57184,33.6289,113.2983,2021,7,20,9,1.7,264,0.8,0,4.8,102,803,1005.7,26.2,100,26.2
C4594,674594,41.0067,111.8467,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,999999,999999,999999
52889,52889,36.0439,103.8778,2021,7,20,9,2.4,91,0,0,7.3,76,824,993,34.3,24,10.8
51804,51804,37.7667,75.2333,2021,7,20,9,4.7,138,0,0,7.3,139,855,997,15.6,50,5.2
53391,53391,41.9,114,2021,7,20,9,4.7,169,0,0,7.6,162,858,1007.5,26,53,15.7
56093,56093,34.4331,104.0175,2021,7,20,9,3.6,153,0,0,7.5,168,823,998.2,25.3,43,11.8
53455,53455,40.55,110.5333,2021,7,20,9,1.7,83,0,0,5.9,40,824,1003.1,32.3,36,15.3
51815,51815,38.2,77.2667,2021,7,20,9,1.8,15,0,0,3.7,353,806,1003.1,23.8,57,14.8
W3703,873703,37.25,103.8833,2021,7,20,9,5.3,95,0,0,10.9,112,851,999999,28.8,999999,999999
57153,57153,33.7,110.3333,2021,7,20,9,5.6,47,0,0,7.6,64,847,1003.8,27.3,60,18.9
53478,53478,39.9942,112.4603,2021,7,20,9,3,150,0,0,8.5,156,848,1007.8,27.2,58,18.2
52855,52855,36.6789,101.2472,2021,7,20,9,4,103,0,0,7.2,143,839,995.5,26.1,34,9
B0343,660343,36.6169,114.1692,2021,7,20,9,1.2,340,0.6,0,2.3,354,837,999999,24.5,999999,999999
B0448,660448,36.8528,113.8161,2021,7,20,9,999999,999999,0.7,0,999999,999999,999999,999999,999999,999999,999999
B0479,660479,37.7983,114.0831,2021,7,20,9,999999,999999,0.3,0,999999,999999,999999,999999,999999,999999,999999
B0348,660348,36.7961,114.01,2021,7,20,9,999999,999999,0.7,0,999999,999999,999999,999999,23.5,999999,999999
B0216,660216,36.7644,113.8483,2021,7,20,9,0.3,44,0.8,0,1.4,144,813,999999,23,999999,999999
B1049,661049,37.5331,114.3161,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,25.8,999999,999999
B0483,660483,37.9086,114.0081,2021,7,20,9,999999,999999,1.2,0,999999,999999,999999,999999,999999,999999,999999
V4516,864516,33.6,110.85,2021,7,20,9,999999,999999,1,0,999999,999999,999999,999999,22.2,999999,999999
B1216,661216,38.6417,114.2195,2021,7,20,9,1.7,171,0,0,3.5,172,801,999999,28.2,999999,999999
B1229,661229,37.5636,114.2031,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,999999,999999,999999
B2456,662456,40.4789,114.8642,2021,7,20,9,999999,999999,999999,7,3.7,188,835,1002.1,23.3,70,17.5
B0358,660358,38.7733,114.8125,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,999999,999999,999999
B0239,660239,36.9814,113.8567,2021,7,20,9,999999,999999,0.6,0,999999,999999,999999,999999,20.2,999999,999999
B0222,660222,36.7461,113.9156,2021,7,20,9,1.9,22,0.5,0,3.2,22,851,999999,22.5,999999,999999
B1201,661201,38.0917,114.3194,2021,7,20,9,1.9,89,5.7,0,4,61,815,1011.3,23.3,97,22.8
B1259,661259,36.9089,114.5769,2021,7,20,9,999999,999999,0.5,0,999999,999999,999999,999999,999999,999999,999999
B1217,661217,37.9431,114.2825,2021,7,20,9,0.8,359,0.4,0,1.7,359,900,999999,22.9,999999,999999
B1074,661074,37.6392,114.4086,2021,7,20,9,0,999017,0,0,2,306,815,999999,25.7,999999,999999
B1001,661001,41.1181,114.8286,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,999999,999999,999999
B2652,662652,38.6233,112.7522,2021,7,20,9,2.7,251,0,0,5,235,900,999999,25.6,61,17.5
B1258,661258,37.0039,114.215,2021,7,20,9,999999,999999,0.7,0,999999,999999,999999,999999,999999,999999,999999
B0504,660504,37.0656,114.4753,2021,7,20,9,999999,999999,0.2,0,999999,999999,999999,999999,27,999999,999999
B0645,660645,37.8358,114.1897,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,21.5,999999,999999
B0817,660817,38.0803,114.215,2021,7,20,9,0.8,313,2.9,0,5.6,217,808,999999,23.6,999999,999999
B2935,662935,39.7714,114.8664,2021,7,20,9,999999,999999,1.4,0,999999,999999,999999,999999,999999,999999,999999
B0823,660823,37.4544,114.6917,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,28.2,999999,999999
B0832,660832,37.1283,114.1814,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,25,999999,999999
B0751,660751,37.2389,114.0519,2021,7,20,9,1.4,163,0.1,0,2,159,813,999999,24.5,999999,999999
B0857,660857,38.2758,113.5908,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,999999,999999,999999
B2923,662923,40.9561,114.3669,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,999999,999999,999999
B0959,660959,40.6372,114.7528,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,999999,999999,999999
B0126,660126,36.4222,114.5614,2021,7,20,9,2.3,354,0,0,3.8,340,859,999999,25.6,999999,999999
Y4117,894117,41.2328,89.1083,2021,7,20,9,2.4,192,0,0,4.1,248,808,999.9,34.3,17,5.8
Y4013,894013,40.6358,81.5081,2021,7,20,9,1.4,212,0,0,4.4,217,841,1001.7,27.2,49,15.6
B8459,668459,35.6747,113.6033,2021,7,20,9,5,60,7.2,0,15,37,844,1011.2,14.3,999999,999999
B5744,665744,38.7811,113.2161,2021,7,20,9,2.7,116,0,0,5.8,128,839,1010.6,22.1,68,15.9
W3912,873912,35.1631,105.36,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,25.7,999999,999999
Y2056,892056,37.53,105.3317,2021,7,20,9,4.8,104,0,0,10.5,109,828,999999,33.6,32,14.6
W2567,872567,37.3125,102.9989,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,27.2,999999,999999
W9571,879571,33.8253,104.3081,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,26.2,999999,999999
W9556,879556,34.7639,103.9383,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,25.9,999999,999999
V3810,863810,34.5736,110.0136,2021,7,20,9,1.2,82,0,0,5.3,78,854,999999,28.2,999999,999999
O2754,792754,34.2506,111.0117,2021,7,20,9,4,77,0.1,0,7.6,62,838,1005.8,20,94,19
O5131,795131,34.7397,113.5389,2021,7,20,9,1.8,259,61,0,6.8,53,803,1013.6,23.2,98,22.9
O2798,792798,33.8956,113.6106,2021,7,20,9,2,99,0,0,3.9,142,846,1004.8,28.3,87,25.9
O2653,792653,35.3492,113.0639,2021,7,20,9,6.7,74,5.5,0,13.4,65,858,1014.4,19,96,18.4
O6593,796593,33.7144,114.6303,2021,7,20,9,2.5,72,0,0,7.8,77,859,999999,30.6,999999,999999
O2100,792100,34.9606,113.7481,2021,7,20,9,2.4,51,6.6,0,9.9,39,801,1006.3,22.8,99,22.6
O2535,792535,33.3275,114.53,2021,7,20,9,1.3,36,0.1,0,5.7,318,834,1005.5,29.4,84,26.4
O7035,797035,33.2428,111.1656,2021,7,20,9,1.8,52,2.6,0,6.7,329,808,999999,27,999999,999999
O2715,792715,33.1233,113.1481,2021,7,20,9,0.8,49,0,0,3.6,45,839,1005,28.9,80,25.1
O2412,792412,33.6319,113.9133,2021,7,20,9,0,999017,0,0,0,999017,801,999999,27.9,999999,999999
Y4130,894130,44.7108,84.8025,2021,7,20,9,3.3,100,0,0,5.8,110,822,999.5,35.4,22,10.5
O2531,792531,33.085,114.087,2021,7,20,9,4.4,115,1.9,0,7.7,106,900,999999,27.3,999999,999999
O2197,792197,34.2356,112.11,2021,7,20,9,1.3,348,0.3,0,2.8,53,858,999999,21.9,999999,999999
Y4033,894033,40.8247,87.1894,2021,7,20,9,3.6,285,0,0,6.5,264,816,999.3,32,26,10.1
B8339,668339,34.9792,111.2028,2021,7,20,9,1.1,207,0,0,3.2,36,803,999999,24.2,999999,999999
W6072,876072,34.1414,105.1214,2021,7,20,9,2.6,172,0,0,6,126,830,999999,30.6,999999,999999
W4056,874056,35.2667,103.8167,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,27.4,999999,999999
W5116,875116,34.7108,105.4619,2021,7,20,9,2,109,0,0,5.9,101,854,999999,26.3,49,999999
O2675,792675,34.4328,111.4589,2021,7,20,9,1.7,120,0.6,0,9.6,82,805,1005.4,20.5,97,20
O4810,794810,34.175,112.4308,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,999999,999999,999999
O3495,793495,35.68,114.44,2021,7,20,9,999999,999999,2.2,0,999999,999999,999999,999999,999999,999999,999999
B1312,661312,38.33,114.32,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,26.2,999999,999999
B1342,661342,38.6467,114.4797,2021,7,20,9,2.6,88,0,0,4.2,68,838,999999,28.9,999999,999999
B1927,661927,38.9144,114.6189,2021,7,20,9,0,999017,0,0,0.2,999017,803,999999,28.1,999999,999999
B1925,661925,38.9294,114.555,2021,7,20,9,0.1,999017,0,0,2.5,133,801,999999,27.1,999999,999999
B3124,663124,40.5344,114.535,2021,7,20,9,4.5,166,0,0,7.1,166,813,1006.8,29.4,47,16.9
B3105,663105,40.2647,114.8194,2021,7,20,9,2.8,90,0,0,5.1,101,827,1008.8,24.8,76,20.3
B3126,663126,40.6606,114.5639,2021,7,20,9,2.9,118,0,0,8.9,106,801,999999,29.1,999999,999999
